sampleID,x,y,z,mg_ca,std,relstd,dist
ND-1016-3,-27.70177,-13.07097,-1.0652270443274834,0.09145194089687698,0.00334990304493248,0.03663020174399472,7.57
ND-1016-3,-27.69466,-13.06394,-1.0647897516053468,0.09429727325204786,0.00428521008590675,0.04544362671498239,7.58
ND-1016-3,-27.68755,-13.05691,-1.0643524588832105,0.09598937076008011,0.00311840679254122,0.03248700109031342,7.59
ND-1016-3,-27.68044,-13.04988,-1.0639151661610735,0.09479708066275436,0.00438412982590381,0.04624751938828778,7.6000000000000005
ND-1016-3,-27.67332,-13.04285,-1.06347575813678,0.09336493530616988,0.00267858071344879,0.0286893650669277,7.61
ND-1016-3,-27.66621,-13.03582,-1.0630384654146434,0.09811716296707336,0.00340918176729186,0.03474602877007297,7.62
ND-1016-3,-27.6591,-13.02879,-1.0626011726925055,0.09782614215199584,0.00369741020641547,0.03779572745157099,7.63
ND-1016-3,-27.65199,-13.02176,-1.0621638799703688,0.094546863513889,0.00422786980799843,0.04471718733829129,7.640000000000001
ND-1016-3,-27.64488,-13.01473,-1.0617265872482322,0.09381564454481792,0.00503356117019968,0.05365375033793044,7.65
ND-1016-3,-27.63776,-13.0077,-1.061287179223939,0.09183060012855036,0.00323217306273396,0.03519712446841648,7.66
ND-1016-3,-27.63065,-13.00067,-1.060849886501802,0.09358543983469136,0.00450008523541122,0.04808531373427471,7.67
ND-1016-3,-27.62354,-12.99364,-1.0604125937796642,0.09465432449898847,0.00266765531417116,0.02818313192018688,7.68
ND-1016-3,-27.61643,-12.98661,-1.0599753010575277,0.09632113280962508,0.00306052414711795,0.03177417102399495,7.69
ND-1016-3,-27.60932,-12.97958,-1.059538008335391,0.09161195305392213,0.00237118612123701,0.02588293385516358,7.7
ND-1016-3,-27.6022,-12.97255,-1.0590986003110971,0.09015721236213928,0.00233414295522979,0.02588969749701358,7.71
ND-1016-3,-27.59509,-12.96552,-1.0586613075889606,0.09033428734103167,0.00438925821918191,0.0485890612344292,7.72
ND-1016-3,-27.58798,-12.95849,-1.058224014866824,0.09104453283189232,0.00422692108373192,0.0464269621937283,7.73
ND-1016-3,-27.58087,-12.95146,-1.0577867221446855,0.09077492445906755,0.00479021443530158,0.05277023873990225,7.74
ND-1016-3,-27.57376,-12.94443,-1.0573494294225494,0.09399199783160718,0.00498670097171597,0.05305452684014634,7.75
ND-1016-3,-27.56664,-12.9374,-1.0569100213982556,0.09262628784204656,0.00484571874527994,0.05231472466588784,7.76
ND-1016-3,-27.55953,-12.93037,-1.0564727286761193,0.0924580042882156,0.00502240197087021,0.05432089962935051,7.7700000000000005
ND-1016-3,-27.55242,-12.92334,-1.0560354359539823,0.09874171030006236,0.00426765984654722,0.04322043676961234,7.78
ND-1016-3,-27.54531,-12.91631,-1.0555981432318449,0.10174831392339648,0.00585869380600235,0.05758025445427241,7.79
ND-1016-3,-27.5382,-12.90928,-1.055160850509708,0.105722520182891,0.00520588575720771,0.04924102970873167,7.8
ND-1016-3,-27.53108,-12.90225,-1.054721442485414,0.10838454229263268,0.00285914580872435,0.02637964554949915,7.8100000000000005
ND-1016-3,-27.52397,-12.89522,-1.0542841497632776,0.10620902178907277,0.00398491845302292,0.03751958530356134,7.82
ND-1016-3,-27.51686,-12.88819,-1.053846857041141,0.11017301929827604,0.00337294354891859,0.03061496880453899,7.83
ND-1016-3,-27.50975,-12.88116,-1.053409564319005,0.11395730166775704,0.00768302872091143,0.06742024081362805,7.84
ND-1016-3,-27.50264,-12.87413,-1.0529722715968666,0.11982587572136905,0.00531677280991554,0.04437082372991477,7.8500000000000005
ND-1016-3,-27.49553,-12.8671,-1.052534978874729,0.11763428763579034,0.0065278920770891,0.05549310671477209,7.86
ND-1016-3,-27.48841,-12.86007,-1.0520955708504365,0.1151461795824317,0.00718441039420749,0.06239382340135969,7.87
ND-1016-3,-27.4813,-12.85304,-1.0516582781282997,0.11318573452303198,0.00792125734253166,0.06998459104331542,7.88
ND-1016-3,-27.47419,-12.84601,-1.051220985406163,0.1127657055854724,0.00759442658578916,0.06734695221707154,7.890000000000001
ND-1016-3,-27.46708,-12.83898,-1.0507836926840253,0.10740129822526856,0.00557202956800471,0.05188046755559391,7.9
ND-1016-3,-27.45997,-12.83195,-1.0503463999618885,0.11157725457378746,0.00527796967405164,0.0473032760504181,7.91
ND-1016-3,-27.45285,-12.82492,-1.0499069919375958,0.1042729322940961,0.00396145715926831,0.03799123197279268,7.92
ND-1016-3,-27.44574,-12.81789,-1.0494696992154582,0.10216774644848883,0.0041549197800785,0.04066762676588293,7.930000000000001
ND-1016-3,-27.43863,-12.81086,-1.0490324064933216,0.09649177596816702,0.00469296991793355,0.04863595752949747,7.94
ND-1016-3,-27.43152,-12.80383,-1.048595113771184,0.09232637486943,0.00161417127548079,0.0174833169586003,7.95
ND-1016-3,-27.42441,-12.7968,-1.0481578210490472,0.09011589936823255,0.00229330782485239,0.02544842631466682,7.96
ND-1016-3,-27.41729,-12.78977,-1.0477184130247543,0.09053486343273862,0.00220129783831868,0.0243143663651087,7.97
ND-1016-3,-27.41018,-12.78274,-1.0472811203026169,0.09445997254141514,0.0026390506613901,0.02793829587694443,7.98
ND-1016-3,-27.40307,-12.77571,-1.04684382758048,0.0926491139110539,0.00402442525943844,0.04343727737430949,7.99
ND-1016-3,-27.39596,-12.76868,-1.0464065348583425,0.09472799376390824,0.00438895289747372,0.04633216352509659,8
ND-1016-3,-27.38885,-12.76165,-1.045969242136206,0.09265869482012834,0.00159928108092742,0.01725991375155883,8.01
ND-1016-3,-27.38173,-12.75462,-1.0455298341119137,0.089182058948864,0.00338127102276025,0.03791425161757073,8.02
ND-1016-3,-27.37462,-12.74759,-1.0450925413897754,0.08898703979144935,0.00388734311123491,0.04368437381831466,8.03
ND-1016-3,-27.36751,-12.74056,-1.0446552486676388,0.0905154893790132,0.00213226487009442,0.02355690594751187,8.040000000000001
ND-1016-3,-27.3604,-12.73353,-1.0442179559455012,0.09148134577534683,0.00405632860542765,0.04434049992431126,8.05
ND-1016-3,-27.35329,-12.72651,-1.0437791458875028,0.0881465991144329,0.00390762452811515,0.0443309732578818,8.06
ND-1016-3,-27.34617,-12.71948,-1.04333973786321,0.09041568349511372,0.00484698586128791,0.05360779981882074,8.07
ND-1016-3,-27.33906,-12.71245,-1.0429024451410722,0.090230551095482,0.00361252748228592,0.04003663325144881,8.08
ND-1016-3,-27.33195,-12.70542,-1.0424651524189357,0.09055724318987626,0.0029625904501038,0.03271511306822784,8.09
ND-1016-3,-27.32484,-12.69839,-1.042027859696798,0.08919939161063323,0.00387705386195213,0.04346502584766469,8.1
ND-1016-3,-27.31773,-12.69136,-1.0415905669746623,0.08718614010328792,0.00341268627041297,0.03914253190208932,8.11
ND-1016-3,-27.31061,-12.68433,-1.0411511589503688,0.08466661260418049,0.00347788608166433,0.04107742089462801,8.120000000000001
ND-1016-3,-27.3035,-12.6773,-1.040713866228232,0.08501558155164766,0.00353367918149166,0.04156507685999804,8.13
ND-1016-3,-27.29639,-12.67027,-1.0402765735060944,0.082321495008957,0.00466791047265992,0.05670342201817441,8.14
ND-1016-3,-27.28928,-12.66324,-1.0398392807839576,0.08220622857188083,0.00346748552727363,0.04218032608370643,8.15
ND-1016-3,-27.28217,-12.65621,-1.039401988061821,0.08335431151643255,0.00385153007206294,0.04620672886613251,8.16
ND-1016-3,-27.27505,-12.64918,-1.0389625800375275,0.08508218121556742,0.00354233714248304,0.04163430100020645,8.17
ND-1016-3,-27.26794,-12.642150000000001,-1.0385252873153907,0.08384322887663727,0.00351367848372157,0.04190771909430431,8.18
ND-1016-3,-27.26083,-12.63512,-1.0380879945932528,0.08319602645547729,0.00267347636265314,0.03213466407658148,8.19
ND-1016-3,-27.25372,-12.62809,-1.0376507018711163,0.08261469933302291,0.00199031631561439,0.02409155188704807,8.2
ND-1016-3,-27.24661,-12.62106,-1.0372134091489795,0.08215895171960555,0.00427844074686987,0.05207516232036972,8.21
ND-1016-3,-27.2395,-12.61403,-1.036776116426842,0.07981545279147757,0.00302193292617741,0.0378615020085445,8.22
ND-1016-3,-27.23238,-12.607,-1.0363367084025494,0.07960969512023831,0.00345761452220883,0.04343207842947559,8.23
ND-1016-3,-27.22527,-12.59997,-1.0358994156804116,0.08114527444188548,0.00323399475762727,0.0398543819078879,8.24
ND-1016-3,-27.21816,-12.59294,-1.035462122958275,0.08275238159309606,0.00323499597474499,0.03909248184121008,8.25
ND-1016-3,-27.21105,-12.58591,-1.0350248302361382,0.08265450350787532,0.00339698195972403,0.04109857074394461,8.26
ND-1016-3,-27.20394,-12.57888,-1.0345875375140006,0.08329552275867762,0.00322622102916559,0.03873222620275225,8.27
ND-1016-3,-27.19682,-12.57185,-1.034148129489708,0.08569277693862178,0.00236571875463964,0.027606979714686,8.28
ND-1016-3,-27.18971,-12.56482,-1.0337108367675714,0.08066265117519708,0.00365456616744416,0.04530679458460331,8.290000000000001
ND-1016-3,-27.1826,-12.55779,-1.0332735440454333,0.08465735500695319,0.00337518194385801,0.03986873844075098,8.3
ND-1016-3,-27.17549,-12.55076,-1.032836251323297,0.08316050064577632,0.00284957118222363,0.03426592144221732,8.31
ND-1016-3,-27.16838,-12.54373,-1.0323989586011593,0.08128723885529235,0.00459386109154742,0.05651392710884692,8.32
ND-1016-3,-27.16126,-12.5367,-1.0319595505768664,0.08310569059547167,0.00337768136866381,0.0406432019812595,8.33
ND-1016-3,-27.15415,-12.52967,-1.03152225785473,0.0810310339726433,0.00392631806892793,0.04845449794276959,8.34
ND-1016-3,-27.14704,-12.52264,-1.031084965132592,0.07957678715360182,0.00287147946306546,0.03608438548194761,8.35
ND-1016-3,-27.13993,-12.51561,-1.0306476724104552,0.08089246855387719,0.00352565403511535,0.04358445351148041,8.36
ND-1016-3,-27.13282,-12.50858,-1.0302103796883175,0.0841254295423999,0.00273601480124613,0.03252304108435083,8.370000000000001
ND-1016-3,-27.1257,-12.50155,-1.029770971664025,0.08560900047813438,0.0045827089114894,0.05353069053364175,8.38
ND-1016-3,-27.11859,-12.49452,-1.0293336789418888,0.08306935066224794,0.00378431952081755,0.04555614664913216,8.39
ND-1016-3,-27.11148,-12.48749,-1.0288963862197518,0.08531971440479375,0.0040174261433315,0.04708672750908527,8.4
ND-1016-3,-27.10437,-12.48046,-1.028459093497614,0.08547679806440665,0.00237160362276995,0.02774558332172142,8.41
ND-1016-3,-27.09726,-12.47343,-1.0280218007754771,0.08921335522758847,0.00331461414495424,0.03715378865079642,8.42
ND-1016-3,-27.09014,-12.4664,-1.027582392751185,0.08956377406840631,0.00363287594375266,0.04056188991073527,8.43
ND-1016-3,-27.08303,-12.45937,-1.027145100029047,0.09072189883017134,0.0042344915080051,0.04667551674521212,8.44
ND-1016-3,-27.07592,-12.45234,-1.0267078073069105,0.09204363137863247,0.00449331837922748,0.04881726537650043,8.45
ND-1016-3,-27.06881,-12.44531,-1.0262705145847728,0.09392282641347222,0.00394839816678453,0.04203874944523795,8.46
ND-1016-3,-27.0617,-12.43828,-1.0258332218626358,0.09863343155904454,0.00391328391528889,0.03967502553073299,8.47
ND-1016-3,-27.05458,-12.43125,-1.0253938138383434,0.09575257132653352,0.00474439856808331,0.04954852389189697,8.48
ND-1016-3,-27.04747,-12.42422,-1.0249565211162055,0.09318996077558614,0.00366855449715425,0.03936641314817835,8.49
ND-1016-3,-27.04036,-12.41719,-1.024519228394069,0.09498858532855128,0.00345952454916118,0.03642042396141817,8.5
ND-1016-3,-27.03325,-12.41016,-1.0240819356719313,0.0940325120440668,0.00425206838588647,0.04521912999510011,8.51
ND-1016-3,-27.02614,-12.40313,-1.0236446429497943,0.09309418133593496,0.00445872845486794,0.04789481351985258,8.52
ND-1016-3,-27.01902,-12.3961,-1.023205234925502,0.0958809126749552,0.00478198675299114,0.04987423064278191,8.53
ND-1016-3,-27.01191,-12.38907,-1.0227679422033642,0.09207920180722436,0.00348616876718612,0.03786054503909274,8.540000000000001
ND-1016-3,-27.0048,-12.38204,-1.0223306494812276,0.09254986908864024,0.00335526103248918,0.03625354703933357,8.55
ND-1016-3,-26.99769,-12.37501,-1.02189335675909,0.08915884639486107,0.003591702500798,0.040284308804213347,8.56
ND-1016-3,-26.99058,-12.36798,-1.0214560640369534,0.0836779185708078,0.00279818524030599,0.0334399479348687,8.57
ND-1016-3,-26.98347,-12.36095,-1.0210187713148164,0.08261892987622452,0.00310253241288908,0.0375523190331458,8.58
ND-1016-3,-26.97635,-12.35392,-1.020579363290523,0.08311249503777443,0.00251378259369178,0.03024554361590606,8.59
ND-1016-3,-26.96924,-12.34689,-1.0201420705683863,0.08169771565871178,0.00326035534460272,0.0399075459860188,8.6
ND-1016-3,-26.96213,-12.33986,-1.0197047778462485,0.0797566251909174,0.00373415962900353,0.04681942873165577,8.61
ND-1016-3,-26.95502,-12.33283,-1.019267485124113,0.08088119567110283,0.00364281504667944,0.04503908499934485,8.620000000000001
ND-1016-3,-26.94791,-12.3258,-1.0188301924019754,0.07772451547693926,0.00316487684189759,0.04071915820223557,8.63
ND-1016-3,-26.94079,-12.31877,-1.0183907843776816,0.07795385727856342,0.00363150874436634,0.04658536307432951,8.64
ND-1016-3,-26.93368,-12.31174,-1.0179534916555448,0.07924469038939451,0.00330047250461124,0.04164913117072331,8.65
ND-1016-3,-26.92657,-12.30471,-1.0175161989334085,0.0850374750926525,0.0037817519183501,0.04447159225070707,8.66
ND-1016-3,-26.91946,-12.29768,-1.0170789062112715,0.08295111875777192,0.00308315970838684,0.03716839211524168,8.67
ND-1016-3,-26.91235,-12.29065,-1.0166416134891338,0.08290480003582366,0.00507560576306251,0.06122209764536332,8.68
ND-1016-3,-26.90523,-12.28362,-1.016202205464841,0.08499849926076157,0.00560163613475648,0.0659027651484949,8.69
ND-1016-3,-26.89812,-12.27659,-1.0157649127427035,0.08361037594743224,0.00259548970843834,0.03104267477603718,8.700000000000001
ND-1016-3,-26.89101,-12.26956,-1.015327620020567,0.08490426926691141,0.00352245083961528,0.04148732295830547,8.71
ND-1016-3,-26.8839,-12.26253,-1.0148903272984302,0.08596294748839155,0.00450319263721535,0.05238527492119167,8.72
ND-1016-3,-26.87679,-12.2555,-1.0144530345762923,0.08566660541617536,0.00237285028083576,0.027698661214697,8.73
ND-1016-3,-26.86967,-12.24847,-1.014013626552,0.08163215102453995,0.00431965365316637,0.05291608268251824,8.74
ND-1016-3,-26.86256,-12.24144,-1.0135763338298618,0.08633337603509837,0.00398204433546271,0.04612404284808501,8.75
ND-1016-3,-26.85545,-12.23441,-1.0131390411077252,0.08581321537727751,0.00285860422135332,0.03331193463367479,8.76
ND-1016-3,-26.84834,-12.22738,-1.012701748385589,0.08328582847453715,0.00268428067819681,0.03222974096988747,8.77
ND-1016-3,-26.84123,-12.22035,-1.0122644556634512,0.08274391160996493,0.00313759150510944,0.03791930359661146,8.78
ND-1016-3,-26.83411,-12.21332,-1.0118250476391584,0.08460428590217726,0.0040661826556939,0.0480611899543172,8.790000000000001
ND-1016-3,-26.827,-12.20629,-1.0113877549170218,0.08357433851902166,0.00492208582795361,0.05889470279005965,8.8
ND-1016-3,-26.81989,-12.19926,-1.010950462194884,0.08166167317551491,0.00346029847831422,0.04237359269968694,8.81
ND-1016-3,-26.81278,-12.19223,-1.0105131694727472,0.08195872762504527,0.00262109197814412,0.03198063286359713,8.82
ND-1016-3,-26.80567,-12.1852,-1.0100758767506095,0.07893210661826887,0.00278613715624001,0.03529789429939226,8.83
ND-1016-3,-26.79855,-12.17817,-1.009636468726317,0.07837711156366135,0.00500296166333363,0.06383192189048721,8.84
ND-1016-3,-26.79144,-12.17114,-1.0091991760041803,0.07684781223606889,0.00377425784920944,0.049113406607013,8.85
ND-1016-3,-26.7911,-12.1708,-1.0091788451501738,0.07862661197121805,0.00410911130948173,0.05226107556288839,8.86
ND-1016-3,-26.78377,-12.164,-1.0086601170557867,0.07741897277272854,0.00394459869242919,0.05095131788959502,8.870000000000001
ND-1016-3,-26.77644,-12.15719,-1.00814290629726,0.0768541334742729,0.00532513652701747,0.06928887603423542,8.88
ND-1016-3,-26.76912,-12.15039,-1.0076262935050275,0.08034374722750373,0.0039117760629928,0.04868799624090358,8.89
ND-1016-3,-26.76179,-12.14358,-1.0071090827465017,0.07929751635288904,0.00315883929063919,0.03983528660067687,8.9
ND-1016-3,-26.75446,-12.13678,-1.006590354652113,0.08273220641301385,0.00285699977455413,0.03453310262621891,8.91
ND-1016-3,-26.74713,-12.12997,-1.006073143893587,0.07815423184112609,0.00445859543933354,0.05704867585925591,8.92
ND-1016-3,-26.73981,-12.12317,-1.0055565311013548,0.07922852453290921,0.00325626422180368,0.04109964486907906,8.93
ND-1016-3,-26.73248,-12.11636,-1.005039320342828,0.08424038080203365,0.00214357203808275,0.02544589682138526,8.94
ND-1016-3,-26.72515,-12.10956,-1.004520592248441,0.08167547146883408,0.00416095343962607,0.05094495770635149,8.950000000000001
ND-1016-3,-26.71782,-12.10275,-1.0040033814899147,0.08104925385324814,0.00319395884416608,0.03940762798321658,8.96
ND-1016-3,-26.71049,-12.09595,-1.0034846533955266,0.07896046044174751,0.00280677179380693,0.03554654795709573,8.97
ND-1016-3,-26.70317,-12.08914,-1.002969557939156,0.08052499788509153,0.00341589855386615,0.04242034950116494,8.98
ND-1016-3,-26.69584,-12.08234,-1.002450829844769,0.08031169927514423,0.00425095091337975,0.0529306558290616,8.99
ND-1016-3,-26.68851,-12.07553,-1.0019336190862425,0.07861034213033737,0.00402902564089181,0.05125312435622806,9
ND-1016-3,-26.68118,-12.06873,-1.0014148909918543,0.07928261253447497,0.00294896117525696,0.03719556004760377,9.01
ND-1016-3,-26.67386,-12.06192,-1.0008997955354837,0.07949149031403471,0.00243149525387555,0.03058812011537117,9.02
ND-1016-3,-26.66653,-12.05512,-1.0003810674410956,0.08111239822592434,0.00501169258887615,0.06178701035219018,9.03
ND-1016-3,-26.6592,-12.04832,-0.9998623393467074,0.07949041305804817,0.00264159070084775,0.03323156339518234,9.040000000000001
ND-1016-3,-26.65187,-12.04151,-0.999345128588181,0.08250052115198744,0.00305288352974329,0.0370044150887131,9.05
ND-1016-3,-26.64455,-12.03471,-0.9988285157959488,0.08548267765494613,0.00493154751557466,0.05769060645808305,9.06
ND-1016-3,-26.63722,-12.0279,-0.9983113050374234,0.08196779661943566,0.0038393722496973,0.04684000800366682,9.07
ND-1016-3,-26.62989,-12.0211,-0.9977925769430352,0.08513858828135008,0.00515721263970773,0.06057432644601937,9.08
ND-1016-3,-26.62256,-12.01429,-0.9972753661845088,0.0841764107871044,0.00311972120721883,0.03706170384371826,9.09
ND-1016-3,-26.61523,-12.00749,-0.9967566380901208,0.08672431868367513,0.0033875405865798,0.03906102276727908,9.1
ND-1016-3,-26.60791,-12.00068,-0.9962415426337504,0.08645486648768487,0.00425088544632479,0.0491688394074418,9.11
ND-1016-3,-26.60058,-11.99388,-0.995722814539363,0.08980974090964176,0.00440945454727656,0.04909773152238519,9.120000000000001
ND-1016-3,-26.59325,-11.98707,-0.9952056037808368,0.09223153186909148,0.00311471068409805,0.03377056220337866,9.13
ND-1016-3,-26.58592,-11.98027,-0.9946868756864484,0.09379300081342971,0.00574431384676138,0.06124458964894198,9.14
ND-1016-3,-26.5786,-11.97346,-0.994171780230078,0.0945184092986496,0.00667706050055619,0.07064296310212649,9.15
ND-1016-3,-26.57127,-11.96666,-0.99365305213569,0.09265620763264966,0.00482992120974923,0.05212733537399056,9.16
ND-1016-3,-26.56394,-11.95985,-0.9931358413771636,0.09138842995008942,0.00438008930445628,0.0479282695506249,9.17
ND-1016-3,-26.55661,-11.95305,-0.9926171132827756,0.08914623170683864,0.00237905035472069,0.02668705461992278,9.18
ND-1016-3,-26.54928,-11.94624,-0.9920999025242492,0.08824289345317479,0.00449393575632006,0.05092688578604609,9.19
ND-1016-3,-26.54196,-11.93944,-0.991583289732018,0.08781296180350212,0.00437933866803057,0.04987121010483807,9.200000000000001
ND-1016-3,-26.53463,-11.93263,-0.9910660789734914,0.08708021499196021,0.00337289198652458,0.03873316099226432,9.21
ND-1016-3,-26.5273,-11.92583,-0.9905473508791032,0.0848593334083149,0.00373613872181766,0.04402743424627912,9.22
ND-1016-3,-26.51997,-11.91903,-0.9900286227847152,0.08377528478071614,0.003574820574859,0.0426715419018412,9.23
ND-1016-3,-26.51265,-11.91222,-0.9895135273283456,0.0801328869462818,0.00284192137426441,0.03546510655693127,9.24
ND-1016-3,-26.50532,-11.90542,-0.9889947992339576,0.08040474243636905,0.0034401880811782,0.04278588522189114,9.25
ND-1016-3,-26.49799,-11.89861,-0.988477588475431,0.08130417877850021,0.00256605093251304,0.03156111987188041,9.26
ND-1016-3,-26.49066,-11.89181,-0.9879588603810427,0.08263408831448851,0.00481148800848763,0.05822643060060265,9.27
ND-1016-3,-26.48333,-11.885,-0.9874416496225166,0.08208329465047189,0.00292412575655401,0.03562388387315066,9.28
ND-1016-3,-26.47601,-11.8782,-0.9869250368302844,0.07929149377614322,0.00287616120725921,0.03627326299816262,9.290000000000001
ND-1016-3,-26.46868,-11.87139,-0.9864078260717576,0.08094597689831182,0.00482841022256599,0.05964978628439642,9.3
ND-1016-3,-26.46135,-11.86459,-0.9858890979773696,0.08642481704890312,0.00640630818298481,0.07412579397605014,9.31
ND-1016-3,-26.45402,-11.85778,-0.9853718872188444,0.08251955903647536,0.00442439789171305,0.05361635403016855,9.32
ND-1016-3,-26.4467,-11.85098,-0.984855274426612,0.08304107593473016,0.00352732235007103,0.04247683824380467,9.33
ND-1016-3,-26.43937,-11.84417,-0.9843380636680856,0.07788627847680282,0.00366609643136205,0.04706986266462763,9.34
ND-1016-3,-26.43204,-11.83737,-0.9838193355736974,0.07748379151314419,0.00200962909116633,0.0259361222769465,9.35
ND-1016-3,-26.42471,-11.83056,-0.983302124815171,0.0795567725045369,0.00461518912191312,0.05801126637772964,9.36
ND-1016-3,-26.41739,-11.82376,-0.9827855120229398,0.07810706745665283,0.00331240728728175,0.04240854758911602,9.370000000000001
ND-1016-3,-26.41006,-11.81695,-0.9822683012644132,0.07658011931808881,0.00303272708794691,0.03960201570527673,9.38
ND-1016-3,-26.40273,-11.81015,-0.981749573170024,0.07580054669920182,0.00546365810144141,0.07207940231780603,9.39
ND-1016-3,-26.3954,-11.80335,-0.981230845075637,0.08215983655137923,0.00505073111150254,0.06147445422854553,9.4
ND-1016-3,-26.38807,-11.79654,-0.9807136343171108,0.08407979992220886,0.00413258477223355,0.0491507446028302,9.41
ND-1016-4,-10.94548,-20.09284,0.0587269384605518,0.20501556495583925,0.01762071884302355,0.08594820030771365,0.03
ND-1016-4,-10.94612,-20.08286,0.05858429056376915,0.18120571356743329,0.01380196266370432,0.0761673701782483,0.04
ND-1016-4,-10.94675,-20.07288,0.0584419656696714,0.16426679579216816,0.01180710993929109,0.07187764199302672,0.05
ND-1016-4,-10.94739,-20.0629,0.0582993177728887,0.1636601296581875,0.00950784697740136,0.05809507176402089,0.06
ND-1016-4,-10.94803,-20.05292,0.05815666987610607,0.15923980619701802,0.00920832541673056,0.05782678110859821,0.07
ND-1016-4,-10.94867,-20.04294,0.05801402197932345,0.15570881583736887,0.0064681805043998,0.0415402330922325,0.08
ND-1016-4,-10.94931,-20.03296,0.05787137408254068,0.15557933256815695,0.00909656120336643,0.05846895634020907,0.09
ND-1016-4,-10.94995,-20.02298,0.05772872618575812,0.14845206241743683,0.00609916977495929,0.0410851131041134,0.1
ND-1016-4,-10.95059,-20.013,0.05758607828897546,0.14467322334797764,0.0062363541055291,0.04310648481598431,0.11
ND-1016-4,-10.95123,-20.00302,0.05744343039219272,0.14387801321508084,0.00512015659751109,0.03558678969146631,0.12
ND-1016-4,-10.95186,-19.99305,0.05730122771826025,0.15236643802298205,0.00863873574088419,0.056697103725567063,0.13
ND-1016-4,-10.9525,-19.98307,0.05715857982147759,0.15466329665615233,0.00543284938837112,0.03512694676649394,0.14
ND-1016-4,-10.95314,-19.97309,0.05701593192469499,0.1475300874331146,0.00529339104639341,0.03588007801319352,0.15
ND-1016-4,-10.95378,-19.96311,0.05687328402791226,0.1445238041393902,0.00470941765662663,0.03258575765196785,0.16
ND-1016-4,-10.95442,-19.95313,0.05673063613112963,0.13741426163164533,0.00567130502888786,0.04127158972836781,0.17
ND-1016-4,-10.95506,-19.94315,0.05658798823434693,0.1417137070052227,0.00654239477694414,0.04616628070214151,0.18
ND-1016-4,-10.9557,-19.93317,0.05644534033756431,0.1384651404085198,0.00459910999070893,0.03321493032210111,0.19
ND-1016-4,-10.95634,-19.92319,0.05630269244078168,0.13887680145436604,0.00648881502275821,0.04672353449103878,0.2
ND-1016-4,-10.95697,-19.91321,0.05616036754668387,0.1310741215820999,0.00677504762719884,0.05168867466302424,0.21
ND-1016-4,-10.95761,-19.90323,0.05601771964990124,0.12464278313975724,0.0039335086248832,0.03155825412268522,0.22
ND-1016-4,-10.95825,-19.89325,0.05587507175311854,0.12358185406105808,0.00595076304838366,0.04815240144757473,0.23
ND-1016-4,-10.95889,-19.88327,0.05573242385633591,0.12954787105218962,0.00536106166593368,0.04138286196748016,0.24
ND-1016-4,-10.95953,-19.87329,0.05558977595955319,0.12648824607795248,0.00514157265382595,0.04064862003586716,0.25
ND-1016-4,-10.96017,-19.86331,0.05544712806277059,0.12257299895759116,0.00501012208841588,0.04087459824777011,0.26
ND-1016-4,-10.96081,-19.85333,0.05530448016598793,0.12025540737340404,0.00488462929658922,0.04061879131490527,0.27
ND-1016-4,-10.96145,-19.84335,0.0551618322692053,0.125640621830189,0.00435867826831499,0.03469163241014529,0.28
ND-1016-4,-10.96208,-19.83337,0.05501950737510742,0.1250445186163785,0.00450473680944083,0.03602506418742612,0.29
ND-1016-4,-10.96272,-19.82339,0.05487685947832486,0.123195023631594,0.0069487266696135,0.05640428050400137,0.3
ND-1016-4,-10.96336,-19.81341,0.05473421158154216,0.11253957862682012,0.00413353897057291,0.03672964676969048,0.31
ND-1016-4,-10.964,-19.80343,0.05459156368475947,0.11402518393092252,0.00396372127739655,0.03476180560075059,0.32
ND-1016-4,-10.96464,-19.79345,0.0544489157879769,0.11651873355718878,0.00421622454612936,0.0361849499854029,0.33
ND-1016-4,-10.96528,-19.78347,0.05430626789119418,0.12574396688142928,0.00283397341276487,0.0225376491854848,0.34
ND-1016-4,-10.96592,-19.77349,0.05416361999441151,0.1277975886449975,0.00668648618596205,0.05232091040885061,0.35000000000000003
ND-1016-4,-10.96655,-19.76351,0.05402129510031373,0.12001655283973443,0.00534703312713442,0.04455246381117651,0.36
ND-1016-4,-10.96719,-19.75354,0.05387876942369638,0.12968627493460474,0.00408087786143486,0.03146730726511098,0.37
ND-1016-4,-10.96783,-19.74356,0.05373612152691371,0.13159695043538447,0.00709942012802184,0.05394821160014446,0.38
ND-1016-4,-10.96847,-19.73358,0.05359347363013105,0.1343560965016984,0.00497959600081617,0.03706267248359089,0.39
ND-1016-4,-10.96911,-19.7236,0.05345082573334842,0.13914698423339575,0.00367697134119958,0.0264250882723558,0.4
ND-1016-4,-10.96975,-19.71362,0.05330817783656572,0.14880015711796946,0.00756610055909018,0.05084739630410296,0.41000000000000003
ND-1016-4,-10.97039,-19.70364,0.0531655299397831,0.16955791664376424,0.01380472605748299,0.08141599242745054,0.42
ND-1016-4,-10.97103,-19.69366,0.05302288204300037,0.1634000425517362,0.00690655762954366,0.04226778354330533,0.43
ND-1016-4,-10.97166,-19.68368,0.05288055714890258,0.16112055208802228,0.00637118800709778,0.03954298768550096,0.44
ND-1016-4,-10.9723,-19.6737,0.05273790925211993,0.15422456739993526,0.00656156982181753,0.04254555504637642,0.45
ND-1016-4,-10.97294,-19.66372,0.05259526135533737,0.14707069744689188,0.0072525492618222,0.04931335329011506,0.46
