x,y,z,mg_ca,std,relstd
6.8458,-11.4842,0.62004,0.11486719540978112,0.023323446185156332,0.20304705884000634
6.7958,-11.4842,0.6164,0.0968798058207431,0.02174637484145219,0.22446757254746724
6.7458,-11.4842,0.61277,0.08641587620683547,0.029492924348184065,0.3412905781061928
6.6958,-11.4842,0.60914,0.0926213277117879,0.022704938424198465,0.24513725925901203
6.6458,-11.4842,0.60551,0.09490200622119557,0.018525019438936863,0.19520155765473643
6.5958,-11.4342,0.60141,0.08397537414409417,0.012116202134367548,0.14428280025971943
6.6458,-11.4342,0.60504,0.09023675966542703,0.019627092088768814,0.21750661439462862
6.6958,-11.4342,0.60867,0.09282801628053182,0.027564555116645514,0.29694219720632375
6.7458,-11.4342,0.6123,0.09933225020652818,0.01703300970901782,0.17147512186226904
6.7958,-11.4342,0.61593,0.11035012239737318,0.01782781592398216,0.161556829631632
6.8458,-11.4342,0.61957,0.140215462123023,0.01365816987874477,0.0974084432055096
6.8958,-11.4342,0.6232,0.1453023662026564,0.013351337071852659,0.09188657707907699
6.9458,-11.4342,0.62683,0.2179517490171444,0.017134660723532223,0.07861676174107869
6.9958,-11.4342,0.63046,0.24447677532291107,0.019074564293378733,0.07802198907517727
7.0458,-11.4342,0.63409,0.32200989103445066,0.01615117379090775,0.050157384107122956
7.0958,-11.4342,0.63773,0.22834563115288842,0.006989873332822956,0.030610935263056985
7.1458,-11.4342,0.64136,0.2038419335484158,0.011286638161348003,0.05536955995694204
7.1958,-11.4342,0.64499,0.2220170282758041,0.007966152634516483,0.035880818225439925
7.2458,-11.4342,0.64862,0.21058259748960045,0.014104555799078699,0.06697873407974866
7.2958,-11.4342,0.65225,0.19590875828141893,0.015268694563174087,0.07793778439063413
7.3458,-11.4342,0.65589,0.1994918046340827,0.01601667542182173,0.08028738549536045
7.3958,-11.4342,0.65952,0.20482494682963379,0.013595102250515908,0.06637425011428827
7.4458,-11.4342,0.66315,0.2148129417157651,0.013158028983499409,0.061253427649204543
7.4958,-11.4342,0.66678,0.22270674489877887,0.014377610826481224,0.06455848848680316
7.4958,-11.3842,0.66631,0.2005427597536999,0.009084796108144246,0.04530104262702826
7.4458,-11.3842,0.66268,0.2063337034785048,0.01573762277384452,0.07627267144693119
7.3958,-11.3842,0.65905,0.20564365012711394,0.013854709650536765,0.06737241651746986
7.3458,-11.3842,0.65542,0.2039265924994726,0.016802170160065025,0.08239322765180064
7.2958,-11.3842,0.65178,0.1834440539187422,0.007381072661321499,0.040236096529958916
7.2458,-11.3842,0.64815,0.19866931522142584,0.017921102912962613,0.09020569126635758
7.1958,-11.3842,0.64452,0.19239967260262586,0.01395571667528977,0.07253503338393573
7.1458,-11.3842,0.64089,0.1974917506030836,0.014036661110777693,0.07107467055162418
7.0958,-11.3842,0.63726,0.1818483810746025,0.011970851932206424,0.06582875174069015
7.0458,-11.3842,0.63362,0.21282539739909553,0.009188137566781034,0.04317218564639261
6.9958,-11.3842,0.62999,0.2588080520613053,0.010696329342542634,0.04132919844398402
6.9458,-11.3842,0.62636,0.21637676386447255,0.007873793348550796,0.03638927400486746
6.8958,-11.3842,0.62273,0.1453807178879613,0.02130385589338566,0.1465383869531008
6.8458,-11.3842,0.6191,0.10627417610190318,0.02639494541735157,0.24836650243274747
6.7958,-11.3842,0.61547,0.12177218188952758,0.018060649976567436,0.14831507242723269
6.7458,-11.3842,0.61183,0.08989265732023749,0.02729949405369519,0.3036899215966249
6.6958,-11.3842,0.6082,0.09065478162821795,0.021791356008598467,0.24037734819070491
6.6458,-11.3842,0.60457,0.07901728921851638,0.02247656503969404,0.28445122911691884
6.5958,-11.3842,0.60094,0.09040926182082627,0.017568091875482132,0.1943173909582262
6.5458,-11.3842,0.59731,0.09414681112677978,0.012287808427798716,0.13051752131308764
6.4958,-11.3342,0.5932,0.07378813764098842,0.010354830570133425,0.14033191378964202
6.5458,-11.3342,0.59684,0.08097394103500662,0.006216148853769349,0.076767275673071
6.5958,-11.3342,0.60047,0.08068443198340011,0.019366116695249052,0.24002296625492023
6.6458,-11.3342,0.6041,0.08394049302430955,0.01858151090400929,0.22136528193404822
6.6958,-11.3342,0.60773,0.09113226559890024,0.01641181328395076,0.18008784458606517
6.7458,-11.3342,0.61136,0.11104663089157005,0.014096871127800765,0.12694550941906071
6.7958,-11.3342,0.615,0.1044888031455016,0.01432531836986672,0.1370990760600309
6.8458,-11.3342,0.61863,0.11328513891187345,0.01677881995607227,0.14811139499175455
6.8958,-11.3342,0.62226,0.1822536742330627,0.007793618487800344,0.04276247664469033
6.9458,-11.3342,0.62589,0.17979358679347898,0.01254569922884341,0.06977834667292168
6.9958,-11.3342,0.62952,0.19668020538547093,0.009098690973955777,0.046261345701380435
7.0458,-11.3342,0.63316,0.19822834208545997,0.004762885896117817,0.024027269995853806
7.0958,-11.3342,0.63679,0.20028103702056638,0.012165211309581687,0.06074070461464842
7.1458,-11.3342,0.64042,0.18428275615173642,0.014915738274510017,0.08093941389843638
7.1958,-11.3342,0.64405,0.17430972220002133,0.005386717214365237,0.030903136935666445
7.2458,-11.3342,0.64768,0.17318534475965605,0.00441202789854064,0.025475757805393892
7.2958,-11.3342,0.65132,0.16192126812155536,0.007279595237396856,0.04495762244112377
7.3458,-11.3342,0.65495,0.17640359582086146,0.017434036502331107,0.09883039187044372
7.3958,-11.3342,0.65858,0.19507673658674807,0.012938404162450933,0.06632469042097901
7.4458,-11.3342,0.66221,0.1833246872861562,0.014458824183236752,0.07887003325780997
7.4958,-11.3342,0.66584,0.20003968306047426,0.008444617019889928,0.04221470905518794
7.4958,-11.2842,0.66537,0.2192481352743647,0.013662804986146566,0.06231663028307667
7.4458,-11.2842,0.66174,0.21484491986190565,0.012685077723476419,0.05904294935914666
7.3958,-11.2842,0.65811,0.205028530033824,0.016208198329918246,0.07905338016735691
7.3458,-11.2842,0.65448,0.20777157697000376,0.019988629495474593,0.09620483122366817
7.2958,-11.2842,0.65085,0.19153850261626604,0.015191739608465843,0.0793142861667945
7.2458,-11.2842,0.64721,0.19395559488418573,0.013653823257999017,0.07039664551131898
7.1958,-11.2842,0.64358,0.17360270407985773,0.017879287169178516,0.10298968131829325
7.1458,-11.2842,0.63995,0.16775003538801836,0.013182221926075164,0.07858252843633505
7.0958,-11.2842,0.63632,0.18540416513549712,0.012911693069767674,0.06964079291493558
7.0458,-11.2842,0.63269,0.18876642121593773,0.010510010939275245,0.055677333243778604
6.9958,-11.2842,0.62905,0.19502718928410495,0.012257756308723843,0.06285152523460416
6.9458,-11.2842,0.62542,0.18719499786056934,0.011956220165035605,0.06387040413302655
6.8958,-11.2842,0.62179,0.1555718845256409,0.014297550808661505,0.09190317937110946
6.8458,-11.2842,0.61816,0.16991359552294316,0.010423393332127218,0.06134525786501742
6.7958,-11.2842,0.61453,0.10938142298568929,0.017510590119489165,0.16008742290525999
6.7458,-11.2842,0.6109,0.0962755217340812,0.02143351448545187,0.22262683285843446
6.6958,-11.2842,0.60726,0.10958234711276679,0.013875386668022368,0.1266206376629601
6.6458,-11.2842,0.60363,0.08268924129611917,0.02301595823675307,0.2783428397211969
6.5958,-11.2842,0.6,0.08966545657083769,0.017427291535938274,0.19435903415235867
6.5458,-11.2842,0.59637,0.08440280813114089,0.01334122649560936,0.1580661448476978
6.4958,-11.2842,0.59274,0.08556596275654502,0.012102844294467506,0.14144461073736647
6.4458,-11.2842,0.5891,0.08262789562750489,0.01211161569247335,0.14658022693781006
6.3958,-11.2342,0.585,0.08499845265270517,0.013588801444498026,0.15987116259657638
6.4458,-11.2342,0.58863,0.0877005866674302,0.01453673554205254,0.1657541425256066
6.4958,-11.2342,0.59227,0.07731287611833895,0.012948175414726783,0.16747760612226686
6.5458,-11.2342,0.5959,0.08624756167853352,0.004770887387951316,0.055316200192808
6.5958,-11.2342,0.59953,0.09125790525324919,0.016822480975450645,0.1843399859855066
6.6458,-11.2342,0.60316,0.10134540598081176,0.01729531617139469,0.17065713047386974
6.6958,-11.2342,0.60679,0.10000846385266468,0.013455296958195046,0.13454158218066195
6.7458,-11.2342,0.61043,0.1704079051081882,0.0420393223727888,0.24669819364365145
6.7958,-11.2342,0.61406,0.1390516191776294,0.009858440000246313,0.07089770013862835
6.8458,-11.2342,0.61769,0.14321562717139286,0.01171053623493736,0.08176856441038248
6.8958,-11.2342,0.62132,0.1938132663139685,0.01447005138425135,0.0746597570922237
6.9458,-11.2342,0.62495,0.16556106636998388,0.014587350493838162,0.0881085801974687
6.9958,-11.2342,0.62859,0.16123352936199445,0.009192666290146385,0.057014606865718444
7.0458,-11.2342,0.63222,0.1565342062925244,0.007129912086837537,0.04554858810548707
7.0958,-11.2342,0.63585,0.17682559524352315,0.014933040155821963,0.08445067092948999
7.1458,-11.2342,0.63948,0.1933985057448874,0.007696525567329103,0.039796199757001306
7.1958,-11.2342,0.64311,0.19072690214897745,0.01665396799809745,0.08731840034338197
7.2458,-11.2342,0.64674,0.20077688369109112,0.012914469572548172,0.06432249238621494
7.2958,-11.2342,0.65038,0.2115730544093079,0.013662091798664995,0.06457387419588129
7.3458,-11.2342,0.65401,0.21611921411969154,0.011882619662985093,0.05498178267668621
7.3958,-11.2342,0.65764,0.23763247551773276,0.006779624004686175,0.028529871558655127
7.4458,-11.2342,0.66127,0.23240201521789755,0.009279054701395405,0.039926739416159825
7.3958,-11.1842,0.65717,0.24244889750020363,0.010760565637235087,0.04438281942373464
7.3458,-11.1842,0.65354,0.22873535611146179,0.011468401262640074,0.05013829719027595
7.2958,-11.1842,0.64991,0.2129181365260236,0.01364052483617729,0.06406464502618872
7.2458,-11.1842,0.64628,0.20367312482401076,0.012954255412204107,0.0636031652354604
7.1958,-11.1842,0.64264,0.21697946445471814,0.011410126471365141,0.052586204413581
7.1458,-11.1842,0.63901,0.21853460291618426,0.010031088856373676,0.0459016042426057
7.0958,-11.1842,0.63538,0.1934916235001798,0.013352886941009728,0.06901015506233178
7.0458,-11.1842,0.63175,0.18297428887992362,0.009328390817010077,0.05098197606950017
6.9958,-11.1842,0.62812,0.17602306523245143,0.017795795786541408,0.1010992267578158
6.9458,-11.1842,0.62448,0.15224605392212626,0.005005603979415271,0.03287838239784943
6.8958,-11.1842,0.62085,0.1450204384155804,0.014937065503966928,0.10299972657069385
6.8458,-11.1842,0.61722,0.13951298572298662,0.016103321962163575,0.11542525506649191
6.7958,-11.1842,0.61359,0.14666885928253706,0.015409064192378618,0.10506023069760984
6.7458,-11.1842,0.60996,0.12131560999270012,0.018804603718857803,0.15500563958743088
6.6958,-11.1842,0.60632,0.10417352190398912,0.016005487241399812,0.15364256625739475
6.6458,-11.1842,0.60269,0.09111300788271882,0.01988037225999893,0.21819466530606757
6.5958,-11.1842,0.59906,0.09584612177229071,0.02137890026938882,0.22305441132172651
6.5458,-11.1842,0.59543,0.09754799746688379,0.012040429308719484,0.1234308199182361
6.4958,-11.1842,0.5918,0.0811914185683277,0.01464719122640045,0.1804031938926392
6.4458,-11.1842,0.58817,0.08083946480660051,0.01804965577223894,0.2232777742334236
6.3958,-11.1842,0.58453,0.08928222477658822,0.01844847328306115,0.2066309764258781
6.3458,-11.1842,0.5809,0.09400426126982778,0.023188730922592285,0.2466774442919333
6.2958,-11.1342,0.5768,0.10349433387497982,0.009078093530324275,0.08771585062125745
6.3458,-11.1342,0.58043,0.08686898571684631,0.015537095103098687,0.17885664227440853
6.3958,-11.1342,0.58406,0.079658680298649,0.020742682854258298,0.2603945078739911
6.4458,-11.1342,0.5877,0.08519117855792416,0.015562882446394475,0.18268185403507223
6.4958,-11.1342,0.59133,0.0897316779349389,0.013460822824118115,0.15001193707620242
6.5458,-11.1342,0.59496,0.09134542301920553,0.006297282435780448,0.06893922243325135
6.5958,-11.1342,0.59859,0.09230994470482512,0.01838808539644188,0.19919939780313528
6.6458,-11.1342,0.60222,0.101470912748684,0.02882319441792086,0.28405376119270864
6.6958,-11.1342,0.60586,0.12109055417754841,0.009195560563539023,0.07593953653937432
6.7458,-11.1342,0.60949,0.17069286328275607,0.0057112479233588625,0.03345920745320247
6.7958,-11.1342,0.61312,0.13153917422312636,0.017434272116770514,0.13254053189658335
6.8458,-11.1342,0.61675,0.15853806331669335,0.013633388017923716,0.08599441504902111
6.8958,-11.1342,0.62038,0.169093425539307,0.007609912226286632,0.04500418748993675
6.9458,-11.1342,0.62401,0.19059524163171046,0.009072070306057278,0.047598619086133075
6.9958,-11.1342,0.62765,0.21733758008830023,0.00966698252757352,0.044479111820634076
7.0458,-11.1342,0.63128,0.22932741832692413,0.012384596820593114,0.05400399529609628
7.0958,-11.1342,0.63491,0.21045968796450248,0.008820669430655851,0.04191144402030855
7.1458,-11.1342,0.63854,0.2026291372262515,0.011784192186885178,0.05815645443787876
7.1958,-11.1342,0.64217,0.17328879669215042,0.01311459870817567,0.07568059192813202
7.2458,-11.1342,0.64581,0.23766941326936236,0.018080716474162296,0.07607506673006567
7.2958,-11.1342,0.64944,0.23979236098627124,0.011853992862775433,0.049434405725101924
7.3458,-11.1342,0.65307,0.21541508192824246,0.014531676280224639,0.06745895482408854
7.3458,-11.0842,0.6526,0.18862301096654494,0.02180575597345301,0.11560496177913616
7.2958,-11.0842,0.64897,0.1815935562583195,0.016775682618842762,0.0923803848798418
7.2458,-11.0842,0.64534,0.17086045200061545,0.01700385971731103,0.09951899060438972
7.1958,-11.0842,0.6417,0.19128344857817386,0.016083462510027673,0.08408183054821218
7.1458,-11.0842,0.63807,0.22678263393632206,0.011355596435106405,0.05007260140692662
7.0958,-11.0842,0.63444,0.20588843447694055,0.008600572982675853,0.04177297770283019
7.0458,-11.0842,0.63081,0.1922801879943933,0.013756773099249891,0.07154545272054251
6.9958,-11.0842,0.62718,0.19526759085250248,0.006417829758641303,0.03286684559696894
6.9458,-11.0842,0.62355,0.19876097960063682,0.007984107782175322,0.04016939239390698
6.8958,-11.0842,0.61991,0.20374603839428365,0.0073732401851643705,0.03618838551793523
6.8458,-11.0842,0.61628,0.2034804847856848,0.00770256934159731,0.03785409372161668
6.7958,-11.0842,0.61265,0.15300817442027073,0.01604202189505187,0.10484421473449461
6.7458,-11.0842,0.60902,0.1206089481377471,0.020119691140896963,0.16681756579054421
6.6958,-11.0842,0.60539,0.1308697239129293,0.013722728348651632,0.10485792999595296
6.6458,-11.0842,0.60175,0.12167495221968616,0.012528602089630145,0.10296779954357035
6.5958,-11.0842,0.59812,0.09990226551430571,0.01939729460143981,0.1941627099403684
6.5458,-11.0842,0.59449,0.08988765632548243,0.013320550557312003,0.14819109877643716
6.4958,-11.0842,0.59086,0.08950210847944552,0.013017614515628727,0.14544478042791883
6.4458,-11.0842,0.58723,0.0943164093723446,0.011543749698659365,0.12239386311968971
6.3958,-11.0842,0.58359,0.0900628839775721,0.023036780300754282,0.25578550545295675
6.3458,-11.0842,0.57996,0.0788344929623778,0.018100249252636348,0.22959809307423762
6.2958,-11.0842,0.57633,0.08098577814785948,0.014302021370654729,0.17659917207368023
6.2458,-11.0842,0.5727,0.11359472572251084,0.008695798321871798,0.07655107459050424
6.1958,-11.0342,0.5686,0.1283005200469683,0.027218877096733124,0.21214939025008495
6.2458,-11.0342,0.57223,0.08229618416650707,0.016158758591937574,0.19634881927507244
6.2958,-11.0342,0.57586,0.07737190420507167,0.017560995252785275,0.226968632001617
6.3458,-11.0342,0.57949,0.08225836625754099,0.01925391051453745,0.23406628882289962
6.3958,-11.0342,0.58313,0.09023412283716577,0.014406784520968064,0.15966004952434887
6.4458,-11.0342,0.58676,0.09104880557330916,0.020212898364007234,0.22200069772175704
6.4958,-11.0342,0.59039,0.09050330371824127,0.015200325652455837,0.1679532683113772
6.5458,-11.0342,0.59402,0.08911049282619382,0.0067083565283018775,0.07528133125002728
6.5958,-11.0342,0.59765,0.14408109560105806,0.008520582884010523,0.059137410417831056
6.6458,-11.0342,0.60128,0.10541587043240219,0.016671263146419826,0.15814756429023896
6.6958,-11.0342,0.60492,0.1375342569641568,0.009966182398408541,0.07246327292120287
6.7458,-11.0342,0.60855,0.15395342032680354,0.012199920286946617,0.07924423024216885
6.7958,-11.0342,0.61218,0.17450744910027796,0.008501745763354543,0.048718526384906057
6.8458,-11.0342,0.61581,0.1644584486485048,0.008830122436586442,0.053692118034379385
6.8958,-11.0342,0.61944,0.1998924876370467,0.00902329280735081,0.04514072996947632
6.9458,-11.0342,0.62308,0.19311053429547081,0.012810185369308247,0.06633602571731217
6.9958,-11.0342,0.62671,0.18915371689985788,0.010127229607138284,0.053539680705824357
7.0458,-11.0342,0.63034,0.1985604121914494,0.007286460381785724,0.03669644065182647
7.0958,-11.0342,0.63397,0.1915700002520041,0.012416394569157746,0.06481387770958075
7.1458,-11.0342,0.6376,0.16837668026037178,0.006706061020838709,0.03982773036306864
7.1958,-11.0342,0.64124,0.16216694167157886,0.0102627200254821,0.06328490825378086
7.2458,-11.0342,0.64487,0.19091172206306034,0.017191872807630532,0.09005142597766658
7.2958,-11.0342,0.6485,0.2069147978662403,0.013777207985488128,0.06658396657736572
7.2458,-10.9842,0.6444,0.14914063158185475,0.015317070099983052,0.10270219414738356
7.1958,-10.9842,0.64077,0.1654734698326864,0.01058431029108518,0.06396379009751346
7.1458,-10.9842,0.63713,0.1859772226266238,0.008305529716951175,0.04465885445351406
7.0958,-10.9842,0.6335,0.18297037915121464,0.024354659647474648,0.133107116903042
7.0458,-10.9842,0.62987,0.18509092197249366,0.017380327320478634,0.09390156543205032
6.9958,-10.9842,0.62624,0.19314508281263149,0.008843593872409659,0.04578731046955391
6.9458,-10.9842,0.62261,0.20772451111738593,0.021173530151328748,0.10193082192097928
6.8958,-10.9842,0.61898,0.17907973701645274,0.011555067138739758,0.06452470464415608
6.8458,-10.9842,0.61534,0.17532355662294594,0.008504178782375391,0.04850562551993304
6.7958,-10.9842,0.61171,0.16770770140223795,0.012579719665228275,0.07500979120247132
6.7458,-10.9842,0.60808,0.15641924849084057,0.016037849043402646,0.10253117310138318
6.6958,-10.9842,0.60445,0.1478459618306221,0.00950208424586207,0.06427016421826938
6.6458,-10.9842,0.60082,0.13924401690809945,0.011898490355656054,0.0854506399618521
6.5958,-10.9842,0.59718,0.11247665496847618,0.01642465831008092,0.14602726507722208
6.5458,-10.9842,0.59355,0.1308003263022953,0.015157543225212696,0.1158830689013863
6.4958,-10.9842,0.58992,0.10295590125948473,0.013837729064668363,0.1344044284532313
6.4458,-10.9842,0.58629,0.09059572148556297,0.01771289042211421,0.19551574987939002
6.3958,-10.9842,0.58266,0.08870741520345012,0.01980642723569583,0.22327814636769502
6.3458,-10.9842,0.57902,0.09333791539041267,0.01763220994680858,0.1889072610316696
6.2958,-10.9842,0.57539,0.08907645550807393,0.01824812264388839,0.20485910154153328
6.2458,-10.9842,0.57176,0.08335544012657572,0.019948829129010963,0.239322461721977
6.1958,-10.9842,0.56813,0.08841108198270853,0.01644261107224944,0.18597907302463837
6.1458,-10.9842,0.5645,0.15558261559306144,0.020404587509372542,0.13114953384472172
6.0958,-10.9342,0.5604,0.14683701520760956,0.00899914712668111,0.06128663888977462
6.1458,-10.9342,0.56403,0.09280021561510297,0.01724539018316224,0.18583351416648652
6.1958,-10.9342,0.56766,0.08742591818297198,0.020414980925316736,0.23351177030352288
6.2458,-10.9342,0.57129,0.0882967871040554,0.02122029940831201,0.2403292362530072
6.2958,-10.9342,0.57492,0.09994922235691325,0.01841604560293249,0.18425401587587936
6.3458,-10.9342,0.57856,0.08806722675083645,0.021748222754267525,0.24695023968222055
6.3958,-10.9342,0.58219,0.09618555679460453,0.019511865289886746,0.20285649883539744
